ds,P,PrA,T,UR,VV
2007-04-07,0.0,887.3625000000001,23.116666666666664,60.958333333333336,1.3833333333333335
2007-04-08,2.4000000000000004,886.7166666666667,23.754166666666663,61.791666666666664,2.1791666666666667
2007-04-09,14.8,885.9375,20.975,82.625,2.2875
2007-04-10,0.0,885.6208333333334,21.84166666666667,73.125,1.7708333333333333
2007-04-11,0.0,887.5458333333332,22.2375,74.41666666666667,2.466666666666667
2007-04-12,0.0,889.1583333333333,22.195833333333336,67.5,3.6
2007-04-13,0.0,888.9583333333334,22.266666666666666,61.541666666666664,2.441666666666667
2007-04-14,0.0,888.2624999999999,22.3375,64.33333333333333,2.841666666666667
2007-04-15,0.0,889.0652173913044,22.07391304347826,67.52173913043478,3.21304347826087
2007-04-16,0.0,888.3375,22.15416666666667,65.41666666666667,2.9916666666666667
2007-04-17,0.0,886.5541666666667,21.266666666666666,69.75,2.658333333333333
2007-04-18,23.6,886.4416666666666,19.4625,77.70833333333333,2.7875
2007-04-19,3.6,887.1208333333334,20.354166666666668,80.04166666666667,3.6041666666666665
2007-04-20,5.3999999999999995,888.3916666666668,19.625,85.79166666666667,2.625
2007-04-21,0.2,888.2333333333332,20.354166666666668,83.45833333333333,3.1041666666666665
2007-04-22,0.0,887.6083333333332,21.4625,76.20833333333333,2.5625
2007-04-23,0.0,887.9833333333332,22.125,73.83333333333333,2.004166666666667
2007-04-24,0.0,887.4,22.3375,69.375,2.0458333333333334
2007-04-25,0.0,886.5833333333334,22.391666666666666,66.83333333333333,1.7083333333333333
2007-04-26,0.2,885.9041666666667,21.704166666666666,71.70833333333333,1.5291666666666668
2007-04-27,1.6,886.5541666666667,22.633333333333336,71.95833333333333,1.5583333333333331
2007-04-28,0.0,888.2375000000001,22.6,72.04166666666667,2.6791666666666667
2007-04-29,0.0,889.5,20.230434782608697,76.26086956521739,3.778260869565217
2007-04-30,0.0,888.1374999999999,21.304166666666667,68.54166666666667,1.8958333333333333
2007-05-01,0.0,887.3916666666668,22.025,64.95833333333333,2.404166666666667
2007-05-02,0.0,887.5625,21.566666666666663,61.833333333333336,1.8833333333333335
2007-05-03,0.0,887.8458333333333,21.52916666666667,59.041666666666664,2.4583333333333335
2007-05-04,0.0,888.1041666666666,20.883333333333333,42.291666666666664,3.7
2007-05-05,0.0,887.8083333333334,19.979166666666668,52.625,4.141666666666667
2007-05-06,0.0,886.9458333333333,20.083333333333332,67.75,3.3625000000000003
2007-05-07,0.0,886.5583333333334,21.4125,65.5,1.8083333333333331
2007-05-08,0.0,886.7583333333333,22.308333333333337,60.666666666666664,1.4375
2007-05-09,0.0,887.9208333333332,21.758333333333336,61.583333333333336,1.8833333333333335
2007-05-10,0.0,888.3874999999999,20.55,76.33333333333333,3.641666666666667
2007-05-11,0.0,890.8874999999999,18.7125,74.625,4.6625000000000005
2007-05-12,0.0,891.75,19.308333333333337,67.25,2.983333333333333
2007-05-13,0.0,890.8727272727273,19.863636363636363,62.31818181818182,3.340909090909091
2007-05-14,0.0,889.4333333333334,20.554166666666667,50.5,1.875
2007-05-15,0.0,888.8125,21.104166666666668,53.083333333333336,2.1
2007-05-16,0.0,888.2055555555556,21.033333333333335,54.44444444444444,2.4222222222222225
2007-05-17,0.0,,,,
2007-05-18,0.0,887.0,25.5,39.0,2.0
2007-05-19,0.0,887.0,25.3,39.0,2.2
2007-05-20,0.0,,,,
2007-05-21,0.0,886.26,24.56,45.6,1.56
2007-05-22,0.0,886.3818181818183,21.17727272727273,61.22727272727273,1.2863636363636364
2007-05-23,0.0,885.35,21.2625,60.208333333333336,2.5083333333333333
2007-05-24,4.6,886.9458333333333,17.55,86.20833333333333,2.3000000000000003
2007-05-25,0.0,887.9875000000001,17.095833333333335,65.58333333333333,2.341666666666667
2007-05-26,0.0,887.2125,19.591666666666665,60.375,2.254166666666667
2007-05-27,0.0,887.5666666666666,21.683333333333337,67.625,1.6583333333333332
2007-05-28,3.4,887.9541666666668,21.329166666666666,66.33333333333333,1.9625
2007-05-29,0.0,887.9291666666667,21.420833333333334,70.16666666666667,1.6833333333333331
2007-05-30,0.0,889.1208333333334,19.645833333333332,70.83333333333333,2.3249999999999997
2007-05-31,0.0,889.375,19.7125,60.875,3.025
2007-06-01,0.0,889.5458333333332,20.5375,67.375,2.9958333333333336
2007-06-02,0.0,889.3666666666667,20.858333333333334,58.041666666666664,1.5
2007-06-03,0.0,888.9499999999999,21.008333333333333,56.541666666666664,1.5416666666666667
2007-06-04,0.0,889.5958333333333,19.9625,73.375,2.3125
2007-06-05,0.0,889.4083333333333,19.8625,66.08333333333333,1.1125
2007-06-06,0.0,889.5583333333334,21.516666666666666,58.416666666666664,1.4708333333333334
2007-06-07,0.0,889.3130434782609,21.16086956521739,56.95652173913044,2.3260869565217392
2007-06-08,0.0,889.2666666666668,20.008333333333333,54.125,2.2916666666666665
2007-06-09,0.0,889.3249999999999,19.525,52.666666666666664,3.4333333333333336
2007-06-10,0.0,889.3916666666668,19.26666666666667,49.291666666666664,3.15
2007-06-11,0.0,889.0863636363637,20.200000000000003,47.72727272727273,2.2363636363636363
2007-06-12,0.0,889.4083333333333,20.445833333333333,49.5,2.504166666666667
2007-06-13,0.0,888.5124999999999,20.770833333333332,56.875,2.5500000000000003
2007-06-14,0.0,888.0416666666666,21.2625,59.166666666666664,1.8625
2007-06-15,0.0,888.6583333333333,21.5125,54.0,2.3874999999999997
2007-06-16,0.0,889.9708333333333,19.825,50.625,2.5500000000000003
2007-06-17,0.0,889.6166666666667,20.625,50.375,2.283333333333333
2007-06-18,0.0,890.7416666666667,20.7375,56.791666666666664,2.670833333333333
2007-06-19,0.0,890.5791666666668,20.125,54.708333333333336,3.2458333333333336
2007-06-20,0.0,890.9041666666667,19.654166666666665,59.125,3.7083333333333335
2007-06-21,0.0,891.35,19.454166666666666,59.166666666666664,3.904166666666667
2007-06-22,0.0,890.4708333333333,19.283333333333335,59.833333333333336,3.6291666666666664
2007-06-23,0.0,888.5916666666667,19.2625,54.291666666666664,2.620833333333333
2007-06-24,0.0,889.8416666666667,19.770833333333332,56.625,2.216666666666667
2007-06-25,0.0,891.0291666666667,19.566666666666663,55.833333333333336,3.4958333333333336
2007-06-26,0.0,891.275,19.004166666666663,62.666666666666664,4.375
2007-06-27,0.0,891.1833333333333,19.004166666666663,62.708333333333336,2.8791666666666664
2007-06-28,0.0,890.1958333333333,19.1,57.416666666666664,2.1125
2007-06-29,0.0,891.1458333333334,19.866666666666667,56.208333333333336,2.1374999999999997
2007-06-30,0.0,891.8458333333333,19.875,50.958333333333336,1.9333333333333331
2007-07-01,0.0,892.6333333333333,19.7375,50.083333333333336,2.154166666666667
2007-07-02,0.0,892.5625,19.470833333333335,51.333333333333336,2.3125
2007-07-03,0.0,891.4666666666667,19.366666666666667,50.541666666666664,2.8333333333333335
2007-07-04,0.0,890.9625,19.979166666666668,57.166666666666664,2.4458333333333333
2007-07-05,0.0,891.65,20.25,59.583333333333336,3.4458333333333333
2007-07-06,0.0,890.8375,19.1875,65.16666666666667,3.204166666666667
2007-07-07,0.0,889.5666666666666,19.154166666666665,56.333333333333336,2.6458333333333335
2007-07-08,0.0,889.0124999999999,19.804166666666667,54.291666666666664,2.2083333333333335
2007-07-09,0.0,889.6416666666668,20.654166666666665,56.416666666666664,2.8166666666666664
2007-07-10,0.0,888.6541666666667,21.054166666666667,52.25,2.0124999999999997
2007-07-11,0.0,888.4375,20.095833333333335,54.041666666666664,2.316666666666667
2007-07-12,0.0,889.0666666666666,20.966666666666665,46.083333333333336,3.0833333333333335
2007-07-13,0.0,889.7416666666667,20.0125,49.166666666666664,3.183333333333333
2007-07-14,0.0,889.1916666666666,19.908333333333335,48.5,1.9375
2007-07-15,0.0,888.2458333333334,20.258333333333333,48.75,1.5166666666666666
2007-07-16,0.0,887.2166666666667,21.254166666666663,43.0,1.5166666666666666
2007-07-17,0.0,887.2041666666668,21.458333333333332,41.5,1.8
2007-07-18,0.0,887.25,22.004166666666663,43.083333333333336,2.5208333333333335
2007-07-19,0.0,887.0749999999999,20.541666666666668,59.75,1.7791666666666668
2007-07-20,0.0,887.8249999999999,21.583333333333332,56.541666666666664,2.3916666666666666
2007-07-21,0.0,888.4375,22.866666666666664,53.041666666666664,3.0541666666666667
2007-07-22,0.0,887.1208333333334,22.370833333333337,49.291666666666664,2.2375
2007-07-23,0.0,886.6625,22.1125,50.208333333333336,2.0500000000000003
2007-07-24,0.0,887.0625,22.954166666666666,50.375,1.8208333333333335
2007-07-25,0.0,887.5166666666668,21.854166666666668,54.291666666666664,1.9791666666666667
2007-07-26,0.0,889.8458333333333,18.579166666666666,74.5,2.2875
2007-07-27,0.0,889.4208333333332,21.0625,44.208333333333336,2.1374999999999997
2007-07-28,0.0,890.3166666666666,20.545833333333334,64.33333333333333,3.5041666666666664
2007-07-29,0.0,890.2333333333332,19.545833333333334,68.20833333333333,3.5375
2007-07-30,0.0,890.5500000000001,18.6875,65.91666666666667,3.9958333333333336
2007-07-31,0.0,890.0625,17.837500000000002,56.875,3.7125
2007-08-01,0.0,889.6708333333332,17.633333333333333,43.833333333333336,3.904166666666667
2007-08-02,0.0,890.3666666666667,18.375,45.958333333333336,3.620833333333333
2007-08-03,0.0,890.4,19.133333333333333,49.416666666666664,3.0625
2007-08-04,0.0,890.7041666666668,20.525,47.208333333333336,2.5124999999999997
2007-08-05,0.0,889.9375,21.004166666666663,44.666666666666664,2.8125
2007-08-06,0.0,889.2217391304347,20.547826086956523,47.130434782608695,3.5954545454545452
2007-08-07,0.0,889.6750000000001,20.854166666666668,43.666666666666664,2.7583333333333333
2007-08-08,0.0,889.1999999999999,20.695833333333333,44.375,3.829166666666667
2007-08-09,0.0,890.0041666666666,20.0875,50.041666666666664,3.8541666666666665
2007-08-10,0.0,890.6208333333334,19.970833333333335,50.666666666666664,4.25
2007-08-11,0.0,890.9499999999999,19.4875,51.25,4.358333333333333
2007-08-12,0.0,890.3958333333334,19.866666666666667,57.208333333333336,4.604166666666667
2007-08-13,0.0,890.9208333333332,19.804166666666667,52.0,4.425
2007-08-14,0.0,890.4217391304348,18.67391304347826,46.30434782608695,5.004347826086957
2007-08-15,0.0,890.5583333333334,18.845833333333335,44.958333333333336,5.316666666666666
2007-08-16,0.0,890.4791666666666,18.366666666666667,49.208333333333336,5.170833333333333
2007-08-17,0.0,889.5708333333333,18.325,58.708333333333336,4.116666666666666
2007-08-18,0.0,888.6750000000001,19.429166666666667,45.791666666666664,3.5416666666666665
2007-08-19,0.0,889.2833333333333,19.708333333333332,43.625,2.716666666666667
2007-08-20,0.0,889.6750000000001,20.729166666666668,39.5,2.3833333333333333
2007-08-21,0.0,889.5791666666668,21.6125,32.291666666666664,2.6416666666666666
2007-08-22,0.0,889.4291666666667,21.77916666666667,33.916666666666664,3.329166666666666
2007-08-23,0.0,888.3583333333332,20.358333333333334,42.875,3.6791666666666663
2007-08-24,0.0,887.3583333333332,20.654166666666665,46.125,3.3125
2007-08-25,0.0,886.5500000000001,21.15,40.125,1.2708333333333333
2007-08-26,0.0,886.6583333333333,23.46666666666667,31.291666666666668,1.9125
2007-08-27,0.0,886.8708333333334,25.429166666666664,28.666666666666668,1.55
2007-08-28,0.0,887.1291666666666,25.125,31.541666666666668,2.0500000000000003
2007-08-29,0.0,888.75,24.254166666666663,32.416666666666664,4.004166666666666
2007-08-30,0.0,890.2166666666667,20.64166666666667,41.458333333333336,5.404166666666666
2007-08-31,0.0,891.0333333333333,19.275,44.0,5.008333333333334
2007-09-01,0.0,890.8958333333334,20.945833333333333,36.875,3.154166666666667
2007-09-02,0.0,890.8166666666666,21.679166666666664,35.833333333333336,3.641666666666667
2007-09-03,0.0,890.7791666666667,22.183333333333337,34.375,4.7124999999999995
2007-09-04,0.0,891.3166666666666,21.483333333333334,46.666666666666664,4.95
2007-09-05,0.0,891.9333333333334,20.683333333333337,46.875,4.804166666666666
2007-09-06,0.0,892.0041666666666,21.029166666666665,44.875,3.9791666666666665
2007-09-07,0.0,890.9166666666666,21.733333333333334,41.125,3.3874999999999997
2007-09-08,0.0,889.6999999999999,21.4375,43.791666666666664,3.0500000000000003
2007-09-09,0.0,888.9916666666667,21.066666666666663,36.958333333333336,3.9458333333333337
2007-09-10,0.0,888.4541666666668,21.2375,38.708333333333336,3.1041666666666665
2007-09-11,0.0,888.3166666666666,22.166666666666668,43.166666666666664,3.154166666666667
2007-09-12,0.0,888.5708333333333,22.495833333333337,45.25,3.766666666666667
2007-09-13,0.0,888.0583333333334,22.379166666666663,41.041666666666664,4.458333333333333
2007-09-14,0.0,887.875,22.204166666666666,44.583333333333336,3.7
2007-09-15,0.0,887.6041666666666,23.0875,37.5,3.1208333333333336
2007-09-16,0.0,886.6958333333333,24.133333333333336,32.416666666666664,2.0500000000000003
2007-09-17,0.0,886.5541666666667,25.729166666666668,30.0,2.0500000000000003
2007-09-18,0.0,887.225,26.058333333333337,33.125,3.608333333333333
2007-09-19,0.0,888.2833333333333,25.458333333333332,40.125,2.9
2007-09-20,0.0,887.3833333333333,25.95,33.083333333333336,3.3041666666666667
2007-09-21,0.0,887.275,24.975,26.333333333333332,3.4250000000000003
2007-09-22,0.0,887.6416666666668,25.025,26.333333333333332,2.795833333333333
2007-09-23,0.0,886.5375,25.633333333333336,29.916666666666668,2.125
2007-09-24,0.0,886.4875000000001,26.9125,28.333333333333332,1.5125
2007-09-25,0.0,886.8666666666667,25.1375,52.291666666666664,3.3041666666666667
2007-09-26,0.0,888.5500000000001,24.316666666666663,49.458333333333336,4.870833333333334
2007-09-27,0.0,890.5333333333333,22.34583333333333,48.416666666666664,4.6499999999999995
2007-09-28,0.0,890.3083333333334,22.708333333333332,44.833333333333336,3.725
2007-09-29,0.0,889.7916666666666,24.325,40.791666666666664,3.029166666666667
2007-09-30,0.0,889.1666666666666,24.520833333333332,44.125,3.908333333333333
2007-10-01,0.0,889.3666666666667,22.804166666666664,53.583333333333336,4.066666666666666
2007-10-02,0.0,889.6875,20.970833333333335,66.83333333333333,2.9916666666666667
2007-10-03,0.0,888.3541666666666,22.641666666666666,53.458333333333336,2.1750000000000003
2007-10-04,0.0,886.8625000000001,23.9375,39.083333333333336,2.8249999999999997
2007-10-05,0.0,886.5208333333334,24.5875,33.958333333333336,2.9166666666666665
2007-10-06,0.0,886.4666666666667,24.5,37.791666666666664,3.1333333333333333
2007-10-07,0.0,886.0749999999999,24.520833333333332,39.0,2.8083333333333336
2007-10-08,0.0,886.2833333333333,24.97083333333333,35.916666666666664,3.8375
2007-10-09,0.0,887.275,23.520833333333332,34.791666666666664,4.678260869565217
2007-10-10,0.0,887.0666666666666,22.983333333333334,35.833333333333336,4.083333333333333
2007-10-11,0.0,884.9916666666667,24.070833333333336,36.041666666666664,3.108333333333333
2007-10-12,0.0,883.9083333333333,25.766666666666666,33.166666666666664,2.625
2007-10-13,7.8,884.6,22.320833333333336,63.458333333333336,2.1750000000000003
2007-10-14,1.0,884.8000000000001,24.083333333333332,61.25,1.9416666666666669
2007-10-15,0.0,885.9791666666666,25.9875,37.5,3.141666666666667
2007-10-16,0.0,886.6750000000001,26.054166666666664,32.333333333333336,2.6750000000000003
2007-10-17,0.0,885.3916666666668,26.875,33.416666666666664,1.6708333333333334
2007-10-18,0.0,884.5416666666666,25.40833333333333,44.875,1.9458333333333335
2007-10-19,3.2,886.3125,20.6375,77.0,2.308333333333333
2007-10-20,0.0,885.6999999999999,22.979166666666668,65.125,1.6916666666666669
2007-10-21,0.0,886.3874999999999,22.354166666666668,65.875,2.5749999999999997
2007-10-22,0.6000000000000001,886.25,22.25,66.54166666666667,2.8333333333333335
2007-10-23,1.2,887.6291666666666,20.766666666666666,74.45833333333333,3.2624999999999997
2007-10-24,0.0,886.8208333333333,22.6,61.375,3.0541666666666667
2007-10-25,6.2,886.0541666666667,21.55,69.16666666666667,2.245833333333333
2007-10-26,2.0,886.5708333333333,21.6625,67.70833333333333,2.7375000000000003
2007-10-27,0.0,885.6333333333333,23.604166666666668,60.583333333333336,1.5666666666666669
2007-10-28,0.0,884.65,26.195833333333336,47.583333333333336,2.066666666666667
2007-10-29,0.0,883.9166666666666,27.545833333333334,39.833333333333336,2.3874999999999997
2007-10-30,0.0,883.3458333333333,26.8,42.916666666666664,2.6458333333333335
2007-10-31,1.6,882.6791666666667,24.65416666666667,58.666666666666664,2.1750000000000003
2007-11-01,3.4,882.9958333333334,23.2375,65.75,2.625
2007-11-02,38.6,884.7624999999999,20.983333333333334,81.125,1.9833333333333336
2007-11-03,0.0,884.4708333333333,22.7375,70.5,2.345833333333333
2007-11-04,18.8,884.3375,21.179166666666667,79.58333333333333,1.575
2007-11-05,0.2,884.1750000000001,22.070833333333336,74.875,2.8666666666666667
2007-11-06,16.2,886.0500000000001,20.358333333333334,84.08333333333333,2.7875
2007-11-07,0.2,885.7583333333333,22.8125,67.33333333333333,2.4166666666666665
2007-11-08,0.0,884.1999999999999,24.875,53.583333333333336,2.341666666666667
2007-11-09,20.4,883.1,22.258333333333336,70.16666666666667,2.4208333333333334
2007-11-10,38.0,882.8625000000001,20.2875,81.375,1.6416666666666666
2007-11-11,0.8,884.0625,21.1625,74.875,1.65
2007-11-12,0.6000000000000001,884.5041666666666,23.083333333333332,68.83333333333333,2.1666666666666665
2007-11-13,7.0,884.8208333333333,21.15,77.375,2.7083333333333335
2007-11-14,5.4,885.7416666666667,22.2375,68.54166666666667,3.0625
2007-11-15,0.0,886.0076923076923,20.73076923076923,74.92307692307692,1.984615384615385
2007-11-16,0.0,,,,
2007-11-17,0.0,,,,
2007-11-18,0.0,,,,
2007-11-19,0.0,882.7714285714285,27.357142857142858,36.142857142857146,1.1857142857142855
2007-11-20,0.0,884.6999999999999,23.475,58.375,1.9708333333333332
2007-11-21,0.0,886.4125,23.204166666666666,62.875,2.225
2007-11-22,2.6,885.5541666666667,22.554166666666664,70.375,2.316666666666667
2007-11-23,1.6,885.1916666666666,21.183333333333337,76.79166666666667,2.9333333333333336
2007-11-24,0.0,884.3541666666666,22.270833333333332,70.16666666666667,2.3625000000000003
2007-11-25,23.0,884.0166666666668,22.0,77.04166666666667,2.091666666666667
2007-11-26,32.199999999999996,883.8375,20.304166666666667,88.0,1.6833333333333331
2007-11-27,0.0,881.9083333333333,21.704166666666666,79.95833333333333,2.220833333333333
2007-11-28,0.0,881.975,23.0125,74.70833333333333,1.7875
2007-11-29,4.2,883.0916666666667,21.441666666666663,80.125,3.045833333333333
2007-11-30,34.4,884.225,20.366666666666667,85.29166666666667,1.5875
2007-12-01,1.4,885.0166666666668,20.0625,84.16666666666667,1.4791666666666667
2007-12-02,12.8,885.8958333333334,21.283333333333335,78.75,2.029166666666667
2007-12-03,3.0,885.7458333333334,21.6625,79.33333333333333,1.7875
2007-12-04,20.799999999999997,884.9458333333333,20.766666666666666,83.08333333333333,1.6083333333333334
2007-12-05,0.2,886.4791666666666,21.245833333333337,74.70833333333333,1.7
2007-12-06,0.0,886.275,23.5375,65.58333333333333,2.4458333333333333
2007-12-07,12.0,884.8458333333333,22.27916666666667,73.45833333333333,2.2333333333333334
2007-12-08,54.4,884.5583333333334,21.7625,79.45833333333333,1.9458333333333335
2007-12-09,0.2,884.5625,21.479166666666668,79.54166666666667,1.9041666666666668
2007-12-10,8.6,885.2541666666666,20.766666666666666,81.83333333333333,2.904166666666667
2007-12-11,12.6,887.4916666666667,18.225,88.16666666666667,1.6375
2007-12-12,0.0,885.7541666666666,21.475,69.875,1.5958333333333332
2007-12-13,0.0,884.1583333333333,24.629166666666663,60.416666666666664,1.6541666666666668
2007-12-14,32.2,885.0791666666668,20.970833333333335,76.875,1.8125
2007-12-15,0.4,883.65,22.0375,73.5,2.629166666666667
2007-12-16,4.8,882.7166666666667,21.7625,76.125,2.7583333333333333
2007-12-17,4.6,882.5458333333332,22.770833333333332,73.04166666666667,2.279166666666667
2007-12-18,1.0,883.6083333333332,21.925,78.29166666666667,2.5083333333333333
2007-12-19,35.0,883.9666666666667,20.275,85.41666666666667,3.6875
2007-12-20,9.2,883.6999999999999,20.091666666666665,85.45833333333333,3.6166666666666663
