,Date,P,PrA,T,UR,VV
152,2008-11-05,1.2,882.0500000000001,21.508333333333336,74.875,3.4958333333333336
153,2008-11-06,0.2,880.2458333333334,24.1,62.875,4.354166666666667
154,2008-11-07,16.8,880.7375000000001,19.383333333333333,84.25,2.15
155,2008-11-08,8.0,880.704347826087,20.48695652173913,81.52173913043478,1.4913043478260868
156,2008-11-09,0.0,880.5375,22.875,69.125,2.875
157,2008-11-10,16.8,880.4666666666667,20.870833333333334,82.04166666666667,3.0583333333333336
158,2008-11-11,19.0,880.4083333333333,19.745833333333334,79.125,5.1125
159,2008-11-12,0.0,879.5041666666666,19.558333333333334,80.95833333333333,4.516666666666667
160,2008-11-13,6.8,878.3833333333333,18.65833333333333,90.625,4.291666666666667
161,2008-11-14,121.0,879.0749999999999,17.537499999999998,98.08333333333331,2.45
162,2008-11-15,0.2,878.7041666666668,20.916666666666668,73.875,2.375
163,2008-11-16,0.0,879.2791666666667,23.275,59.66666666666666,2.9166666666666665
164,2008-11-17,0.0,880.4416666666666,22.058333333333334,72.66666666666667,5.408333333333334
165,2008-11-18,10.2,881.3458333333333,18.7125,87.04166666666667,1.8583333333333332
166,2008-11-19,10.0,880.8916666666668,18.925,82.08333333333333,4.329166666666667
167,2008-11-20,0.0,881.9541666666668,17.820833333333333,77.83333333333333,7.35
168,2008-11-21,0.0,884.0416666666666,16.962500000000002,73.75,7.145833333333333
169,2008-11-22,0.0,885.1833333333334,16.754166666666666,81.41666666666667,5.658333333333334
170,2008-11-23,0.0,884.0375,18.2,77.54166666666667,4.2625
171,2008-11-24,0.0,882.6083333333332,19.416666666666668,74.875,4.9750000000000005
172,2008-11-25,0.0,882.5666666666666,19.8375,70.75,6.2875000000000005
173,2008-11-26,0.0,882.9791666666666,19.625,74.625,5.5875
174,2008-11-27,4.4,883.0875,19.129166666666663,80.54166666666667,3.9875
175,2008-11-28,0.4,881.4791666666666,19.55,73.08333333333333,4.8625
176,2008-11-29,1.0,880.6999999999999,19.241666666666667,78.125,5.5625
177,2008-11-30,0.2,880.5625,19.79583333333333,77.41666666666667,3.0041666666666664
178,2008-12-01,0.0,879.9875000000001,21.204166666666666,65.95833333333333,3.4958333333333336
179,2008-12-02,0.0,878.5541666666667,23.27916666666667,67.0,1.9166666666666667
180,2008-12-03,4.4,874.9791666666666,20.55,80.54166666666667,2.9416666666666664
181,2008-12-04,0.0,877.5875,20.02083333333333,65.16666666666667,1.9125
182,2008-12-05,0.0,881.6958333333333,20.4375,72.25,4.941666666666666
183,2008-12-06,0.0,884.0,19.133333333333333,78.375,5.595833333333334
184,2008-12-07,0.0,885.2416666666667,19.75,75.5,5.229166666666667
185,2008-12-08,23.0,885.4375,19.629166666666663,75.0,6.05
186,2008-12-09,0.0,883.9833333333332,20.53333333333333,72.33333333333333,3.5375
187,2008-12-10,0.0,881.1208333333334,21.991666666666664,64.33333333333333,3.6041666666666665
188,2008-12-11,0.0,880.3916666666668,21.625,69.83333333333333,2.225
189,2008-12-12,8.6,880.4708333333333,21.59166666666667,74.41666666666667,2.504166666666667
190,2008-12-13,17.6,880.9375,19.625,89.20833333333333,2.575
191,2008-12-14,35.8,881.5,18.60833333333333,90.875,3.0541666666666667
192,2008-12-15,54.0,878.3333333333334,18.120833333333334,96.04166666666669,2.733333333333333
193,2008-12-16,69.6,876.6916666666666,17.491666666666667,98.54166666666669,3.5
194,2008-12-17,67.4,878.4458333333333,17.633333333333333,97.125,3.329166666666667
195,2008-12-18,28.0,881.2624999999999,17.837500000000002,94.58333333333331,2.5875
196,2008-12-19,1.0,881.2166666666667,20.179166666666667,83.79166666666667,4.229166666666667
197,2008-12-20,0.0,880.9708333333333,20.35,74.5,4.1875
198,2008-12-21,0.0,881.1916666666666,19.85,73.45833333333333,4.8625
199,2008-12-22,20.0,882.0958333333333,19.604166666666668,80.125,4.283333333333333
200,2008-12-23,14.2,882.85,19.7875,83.33333333333333,3.5875
201,2008-12-24,6.4,880.5500000000001,19.929166666666667,86.04166666666667,2.5166666666666666
202,2008-12-25,23.0,877.9541666666668,18.454166666666666,93.79166666666669,2.9625
203,2008-12-26,16.0,877.5375,18.45833333333333,96.25,1.9916666666666665
204,2008-12-27,68.2,879.3874999999999,17.941666666666666,96.375,2.5375
205,2008-12-28,69.4,880.6583333333333,18.5625,95.95833333333331,2.720833333333333
206,2008-12-29,26.2,881.9799999999999,19.46,94.6,2.19
207,2008-12-30,31.6,881.4,22.7,78.78571428571429,3.5
208,2008-12-31,47.8,882.21,21.575,82.0,3.38
209,2009-01-01,4.6,881.4208333333332,20.7875,78.58333333333333,3.4166666666666665
210,2009-01-02,22.6,879.5833333333334,22.141666666666666,75.25,2.8083333333333336
211,2009-01-03,10.2,877.7666666666668,20.4625,83.5,2.5541666666666667
212,2009-01-04,14.4,877.2583333333333,19.854166666666668,90.5,2.4291666666666667
213,2009-01-05,72.0,878.525,18.175,92.45,2.705
214,2009-01-06,0.8,880.0714285714286,21.1,78.28571428571429,2.757142857142857
215,2009-01-07,0.0,881.05,21.695,72.4,4.2
216,2009-01-08,0.0,882.2291666666666,21.879166666666663,71.875,3.9
217,2009-01-09,0.0,884.3791666666666,22.28333333333333,73.66666666666667,4.775
218,2009-01-10,0.0,886.35,21.42083333333333,70.04166666666667,5.141666666666667
219,2009-01-11,0.0,886.3208333333333,20.78333333333333,67.54166666666667,4.079166666666667
220,2009-01-12,0.0,885.1416666666668,21.945833333333336,69.25,4.995833333333334
221,2009-01-13,0.0,883.9791666666666,22.820833333333336,68.08333333333333,5.266666666666667
222,2009-01-14,3.8,883.1083333333332,21.96666666666667,72.5,3.829166666666667
223,2009-01-15,6.4,881.6958333333333,20.9,81.08333333333333,2.370833333333333
224,2009-01-16,16.2,881.9166666666666,21.266666666666666,82.20833333333333,2.279166666666667
225,2009-01-17,6.2,882.5916666666667,20.245833333333334,82.75,2.020833333333333
226,2009-01-18,19.6,882.85,20.683333333333334,84.04166666666667,2.433333333333333
227,2009-01-19,0.8,881.9130434782609,20.94782608695652,83.21739130434783,1.982608695652174
228,2009-01-20,5.0,880.8249999999999,20.441666666666663,88.29166666666667,3.0
229,2009-01-21,26.8,881.1999999999999,19.491666666666667,92.29166666666669,1.4541666666666666
230,2009-01-22,66.0,882.0749999999999,20.279166666666665,85.70833333333333,3.5041666666666664
231,2009-01-23,17.0,882.8458333333333,19.316666666666663,85.45833333333333,6.3500000000000005
232,2009-01-24,0.0,882.1125000000001,20.1875,81.58333333333333,5.495833333333334
233,2009-01-25,0.0,881.9208333333332,20.166666666666668,80.33333333333333,5.620833333333334
234,2009-01-26,31.2,882.8166666666666,20.02083333333333,84.375,4.966666666666667
235,2009-01-27,7.800000000000001,883.7875,19.4625,89.33333333333333,3.7416666666666663
236,2009-01-28,2.0,882.9625,20.525,86.79166666666667,3.345833333333333
237,2009-01-29,0.0,883.0333333333333,22.025,76.625,3.7916666666666665
238,2009-01-30,0.0,882.4708333333333,23.079166666666666,72.04166666666667,1.9958333333333331
239,2009-01-31,0.4,881.6958333333333,23.166666666666668,72.20833333333333,3.4250000000000003
240,2009-02-01,0.0,881.5208333333334,23.370833333333334,69.66666666666667,2.779166666666667
241,2009-02-02,17.4,882.5666666666666,21.08333333333333,75.20833333333333,4.195833333333334
242,2009-02-03,0.6,883.8708333333334,22.016666666666666,73.83333333333333,4.320833333333334
243,2009-02-04,0.0,883.9499999999999,22.15,71.04166666666667,3.8708333333333336
244,2009-02-05,34.400000000000006,882.9208333333332,21.995833333333334,76.0,3.1041666666666665
245,2009-02-06,9.8,883.0541666666667,21.78333333333333,77.45833333333333,3.225
246,2009-02-07,1.2,883.025,21.329166666666666,80.95833333333333,2.533333333333333
247,2009-02-08,1.6,882.4333333333334,21.45,83.70833333333333,3.075
248,2009-02-09,15.6,881.9166666666666,21.516666666666666,83.16666666666667,1.7333333333333334
249,2009-02-10,33.2,882.6125000000001,20.758333333333333,88.91666666666667,2.125
250,2009-02-11,14.8,882.7916666666666,22.2,80.91666666666667,3.5416666666666665
251,2009-02-12,0.6,880.0416666666666,21.979166666666668,81.20833333333333,3.0125
252,2009-02-13,31.6,878.7375000000001,18.954166666666666,88.875,3.829166666666667
253,2009-02-14,26.6,880.6333333333333,17.854166666666668,92.54166666666669,4.520833333333333
254,2009-02-15,0.2,882.15,20.429166666666667,80.54166666666667,4.816666666666666
255,2009-02-16,0.0,882.625,20.90833333333333,70.45833333333333,5.341666666666666
256,2009-02-17,0.0,883.5791666666668,21.383333333333336,67.70833333333333,5.2875000000000005
257,2009-02-18,0.0,883.625,21.554166666666664,70.5,5.104166666666667
258,2009-02-19,0.0,883.775,21.47083333333333,67.625,4.875
259,2009-02-20,0.0,882.5166666666668,21.075,73.625,4.05
260,2009-02-21,0.0,881.1875,22.058333333333334,69.70833333333333,3.2
261,2009-02-22,6.4,882.3416666666667,21.89583333333333,74.70833333333333,3.529166666666667
262,2009-02-23,20.4,882.4375,20.241666666666667,78.875,2.3666666666666667
263,2009-02-24,0.0,881.4666666666667,21.575,76.5,3.15
264,2009-02-25,7.0,882.7541666666666,21.42083333333333,75.125,3.516666666666667
265,2009-02-26,0.0,882.8458333333333,22.491666666666664,74.0,4.529166666666667
266,2009-02-27,0.0,882.9166666666666,22.72083333333333,71.125,4.9
267,2009-02-28,0.0,883.2583333333333,22.7875,67.875,3.7083333333333335
268,2009-03-01,0.0,884.1625,22.541666666666668,61.875,2.95
269,2009-03-02,0.0,884.0291666666667,23.629166666666663,58.04166666666666,3.0
270,2009-03-03,0.0,883.2583333333333,24.320833333333336,52.458333333333336,2.6791666666666667
271,2009-03-04,0.2,882.0416666666666,24.133333333333336,62.333333333333336,3.470833333333333
272,2009-03-05,18.4,881.3541666666666,23.6875,69.5,2.583333333333333
273,2009-03-06,2.8000000000000003,881.0875,23.741666666666664,73.33333333333333,2.9
274,2009-03-07,3.4,882.2041666666668,21.391666666666666,80.83333333333333,3.208333333333333
275,2009-03-08,0.2,882.9583333333334,21.079166666666666,73.375,3.083333333333333
276,2009-03-09,0.0,882.3833333333333,22.666666666666668,73.66666666666667,4.316666666666666
277,2009-03-10,0.0,882.3249999999999,22.566666666666663,66.625,4.05
278,2009-03-11,0.0,882.4166666666666,22.4625,63.458333333333336,4.4750000000000005
279,2009-03-12,0.0,881.6583333333333,22.695833333333336,63.54166666666666,3.8166666666666655
280,2009-03-13,0.0,880.4791666666666,22.5375,68.25,3.675
281,2009-03-14,0.0,880.3916666666668,22.541666666666668,69.875,2.2666666666666666
282,2009-03-15,0.0,881.6041666666666,22.9375,71.20833333333333,2.475
283,2009-03-16,2.2,881.7916666666666,21.991666666666664,76.95833333333333,4.583333333333333
284,2009-03-17,46.6,883.9166666666666,20.0625,83.625,5.704166666666667
285,2009-03-18,0.0,884.0625,21.70833333333333,73.20833333333333,3.395833333333333
286,2009-03-19,0.6000000000000001,883.6166666666667,21.325,71.75,5.408333333333334
287,2009-03-20,0.0,883.1374999999999,21.433333333333334,55.66666666666666,5.8625
288,2009-03-21,9.4,881.875,21.579166666666666,69.0,4.358333333333333
289,2009-03-22,5.0,880.4625,21.195833333333333,79.33333333333333,4.204166666666667
290,2009-03-23,9.6,880.0958333333333,20.1625,82.91666666666667,3.775
291,2009-03-24,20.6,880.2916666666666,19.879166666666663,87.91666666666667,3.4291666666666667
292,2009-03-25,3.4,880.0166666666668,20.004166666666663,84.125,3.345833333333333
293,2009-03-26,0.0,880.1999999999999,20.070833333333333,77.79166666666667,5.325
294,2009-03-27,2.4,881.1,19.570833333333333,89.20833333333333,3.633333333333333
295,2009-03-28,44.0,879.8541666666666,19.23333333333333,94.25,2.1083333333333334
296,2009-03-29,1.2,879.4166666666666,20.266666666666666,90.0,2.083333333333333
297,2009-03-30,44.0,879.7333333333332,20.1,90.375,2.1416666666666666
298,2009-03-31,34.2,878.9458333333333,20.4,88.0,1.9083333333333328
299,2009-04-01,0.2,879.0666666666666,21.1625,83.29166666666667,2.733333333333333
300,2009-04-02,0.4,880.85,20.825,78.125,6.383333333333333
301,2009-04-03,0.0,882.3249999999999,19.804166666666667,76.41666666666667,7.291666666666667
302,2009-04-04,0.0,882.8249999999999,20.3,75.54166666666667,5.520833333333333
303,2009-04-05,20.6,882.3416666666667,21.441666666666663,76.20833333333333,3.6458333333333335
304,2009-04-06,11.2,882.0666666666666,21.758333333333336,75.66666666666667,3.4416666666666664
305,2009-04-07,3.6,882.1041666666666,20.183333333333334,84.0,2.225
306,2009-04-08,1.6,881.0124999999999,20.216666666666665,86.16666666666667,1.9208333333333332
307,2009-04-09,0.0,881.6333333333333,20.641666666666666,73.41666666666667,5.391666666666667
308,2009-04-10,0.0,881.4916666666667,21.245833333333334,74.25,2.5458333333333334
309,2009-04-11,0.0,882.5583333333334,20.98333333333333,76.625,4.9125000000000005
310,2009-04-12,0.2,884.6916666666666,19.47083333333333,83.66666666666667,5.3375
311,2009-04-13,0.0,885.7375000000001,19.2,85.625,4.658333333333333
312,2009-04-14,0.0,885.5625,20.004166666666663,78.33333333333333,3.945833333333333
313,2009-04-15,0.0,884.9208333333332,19.633333333333333,77.83333333333333,2.525
314,2009-04-16,4.6,885.8166666666666,18.604166666666668,77.5,6.683333333333334
315,2009-04-17,0.0,886.125,18.8,72.625,5.7125
316,2009-04-18,0.0,885.1166666666667,18.620833333333334,65.75,4.8875
317,2009-04-19,0.0,884.5666666666666,18.9125,69.41666666666667,3.016666666666667
318,2009-04-20,0.0,884.7833333333333,19.308333333333334,60.875,2.2666666666666666
319,2009-04-21,0.0,886.0333333333333,19.7625,61.0,3.970833333333333
320,2009-04-22,0.0,884.8791666666666,18.7375,69.875,5.341666666666666
321,2009-04-23,0.0,882.2916666666666,18.4125,72.95833333333333,3.233333333333333
322,2009-04-24,0.0,881.8416666666667,19.891666666666666,70.04166666666667,1.3916666666666666
323,2009-04-25,0.0,882.5791666666668,20.03333333333333,68.20833333333333,1.775
324,2009-04-26,0.0,883.0916666666667,20.8375,67.25,2.7625
325,2009-04-27,0.0,882.7666666666668,19.5375,71.33333333333333,2.033333333333333
326,2009-04-28,0.0,882.9208333333332,19.516666666666666,67.08333333333333,5.7
327,2009-04-29,0.0,883.5458333333332,19.4,61.833333333333336,3.970833333333333
328,2009-04-30,0.0,883.7375000000001,19.366666666666667,67.625,2.629166666666667
329,2009-05-01,5.8,884.0291666666667,18.125,77.91666666666667,5.65
330,2009-05-02,1.2000000000000002,884.5166666666668,17.5,77.58333333333333,4.383333333333334
331,2009-05-03,0.0,884.0375,17.204166666666666,79.41666666666667,4.716666666666667
332,2009-05-04,0.0,883.9875000000001,17.2375,77.0,5.341666666666666
333,2009-05-05,0.0,884.9125,17.191666666666666,79.16666666666667,3.516666666666667
334,2009-05-06,0.0,884.0291666666667,18.45833333333333,75.16666666666667,1.5291666666666668
335,2009-05-07,0.0,884.1590909090909,19.05,65.0909090909091,2.7181818181818183
336,2009-05-08,0.0,884.525,19.641666666666666,66.91666666666667,3.3083333333333336
337,2009-05-09,0.0,884.6666666666666,18.92083333333333,78.125,3.9375
338,2009-05-10,0.0,884.1125000000001,19.64583333333333,71.5,3.266666666666667
339,2009-05-11,16.6,883.3041666666667,19.15833333333333,72.91666666666667,2.6958333333333333
340,2009-05-12,0.0,883.275,18.90833333333333,72.75,2.5500000000000003
