ds,P,PrA,T,UR,VV
2007-02-22,0.0,1018.4708333333332,25.675,81.16666666666667,1.6583333333333332
2007-02-23,10.4,1018.6166666666668,24.775,86.91666666666667,1.2916666666666667
2007-02-24,1.2,1017.5291666666668,25.020833333333332,85.79166666666667,1.025
2007-02-25,0.0,1014.4,26.169565217391305,75.08695652173913,2.0478260869565217
2007-02-26,0.0,1014.8583333333332,27.058333333333337,74.79166666666667,2.5416666666666665
2007-02-27,0.4,1016.8208333333332,25.441666666666663,80.25,1.6875
2007-02-28,2.6,1016.3708333333334,25.554166666666664,80.375,1.775
2007-03-01,0.0,1016.3041666666668,26.225,76.58333333333333,1.575
2007-03-02,1.2,1016.5583333333334,25.125,83.25,1.3291666666666668
2007-03-03,0.2,1016.8291666666668,26.004166666666663,80.33333333333333,1.6375
2007-03-04,16.0,1016.8541666666666,25.670833333333334,82.66666666666667,1.3416666666666668
2007-03-05,4.2,1016.7458333333334,25.070833333333336,86.0,1.225
2007-03-06,6.0,1017.6375,26.083333333333332,78.41666666666667,1.825
2007-03-07,0.2,1018.2375,25.929166666666664,79.66666666666667,1.725
2007-03-08,0.0,1016.4708333333332,25.85,77.04166666666667,1.825
2007-03-09,0.0,1014.4541666666668,26.208333333333332,76.29166666666667,1.9166666666666667
2007-03-10,0.0,1013.9636363636364,25.99090909090909,77.18181818181819,2.25
2007-03-11,0.0,1014.425,26.375,73.91666666666667,2.2958333333333334
2007-03-12,0.0,1015.5833333333334,25.858333333333334,75.04166666666667,2.1791666666666667
2007-03-13,0.0,1016.2458333333334,26.070833333333336,74.95833333333333,1.7916666666666667
2007-03-14,3.6000000000000005,1015.4043478260868,25.904347826086955,79.21739130434783,1.7217391304347829
2007-03-15,0.8,1014.2083333333334,25.8125,78.375,1.7291666666666667
2007-03-16,0.0,1011.7,27.4875,72.08333333333333,2.2875
2007-03-17,0.0,1011.3083333333334,26.666666666666668,80.08333333333333,1.7291666666666667
2007-03-18,0.0,1011.175,27.95,75.625,2.4833333333333334
2007-03-19,0.0,1011.3333333333334,28.395833333333332,69.75,2.8791666666666664
2007-03-20,0.0,1010.9458333333332,28.541666666666668,69.33333333333333,2.475
2007-03-21,0.0,1011.6875,28.183333333333337,73.25,2.183333333333333
2007-03-22,0.0,1012.7791666666668,27.816666666666663,76.16666666666667,1.9208333333333336
2007-03-23,0.0,1014.4958333333334,27.6125,75.16666666666667,1.9
2007-03-24,0.0,1015.0875,27.2375,75.58333333333333,2.058333333333333
2007-03-25,0.0,1014.5791666666668,27.116666666666664,75.66666666666667,2.0416666666666665
2007-03-26,0.0,1014.2333333333332,27.004166666666663,76.54166666666667,2.0124999999999997
2007-03-27,0.0,1014.6,26.891666666666666,74.625,1.8291666666666664
2007-03-28,0.0,1014.775,26.9875,73.58333333333333,1.9
2007-03-29,0.0,1013.5,26.71666666666667,77.79166666666667,1.6458333333333333
2007-03-30,0.0,1013.175,26.97083333333333,77.83333333333333,1.6041666666666667
2007-03-31,0.0,1011.5833333333334,26.379166666666663,79.83333333333333,1.5041666666666669
2007-04-01,0.0,1012.3708333333334,26.55,82.25,1.625
2007-04-02,0.0,1013.9708333333332,26.929166666666664,76.29166666666667,1.6541666666666668
2007-04-03,0.0,1013.2458333333334,26.495833333333337,77.83333333333333,1.5708333333333335
2007-04-04,0.0,1011.425,27.666666666666668,75.16666666666667,1.9083333333333332
2007-04-05,0.0,1012.3583333333332,26.666666666666668,79.58333333333333,1.6
2007-04-06,0.0,1014.4375,26.791666666666668,69.45833333333333,2.316666666666667
2007-04-07,2.2,1016.0583333333334,25.27916666666667,77.25,1.525
2007-04-08,0.6000000000000001,1013.55,26.116666666666664,79.66666666666667,1.9666666666666663
2007-04-09,4.4,1010.0083333333332,27.40416666666667,74.29166666666667,2.0166666666666666
2007-04-10,8.8,1012.8083333333334,24.370833333333337,84.75,1.3291666666666666
2007-04-11,0.2,1016.9708333333332,24.258333333333336,83.33333333333333,1.4583333333333333
2007-04-12,14.8,1018.0583333333334,25.22083333333333,80.5,1.8416666666666668
2007-04-13,0.0,1017.2625,25.433333333333337,76.375,1.7958333333333334
2007-04-14,10.0,1017.4625,24.679166666666664,85.70833333333333,1.3833333333333335
2007-04-15,10.6,1018.0958333333332,24.84583333333333,83.625,1.3416666666666668
2007-04-16,3.2,1016.5958333333332,24.5625,86.20833333333333,1.1125
2007-04-17,0.0,1015.1125,24.65,84.75,1.4041666666666668
2007-04-18,2.0,1015.2583333333332,24.954166666666666,83.125,1.525
2007-04-19,10.4,1016.9375,24.695833333333336,82.625,1.6416666666666666
2007-04-20,0.4,1017.2291666666666,25.46666666666667,81.875,1.2375
2007-04-21,28.6,1016.0416666666666,25.020833333333332,86.45833333333333,1.3375
2007-04-22,0.0,1015.3958333333334,24.754166666666663,84.70833333333333,1.2041666666666668
2007-04-23,0.0,1015.7708333333334,25.45,84.125,1.2833333333333334
2007-04-24,0.4,1015.3291666666668,25.15,84.04166666666667,1.3083333333333331
2007-04-25,0.0,1014.15,25.28333333333333,76.16666666666667,2.0791666666666666
2007-04-26,0.0,1011.8958333333334,25.225,73.54166666666667,2.316666666666667
2007-04-27,0.0,1011.4291666666668,26.44583333333333,77.04166666666667,2.0791666666666666
2007-04-28,24.8,1018.5333333333332,22.65,88.79166666666667,3.158333333333333
2007-04-29,2.0,1018.8375,23.695833333333336,79.29166666666667,2.0166666666666666
2007-04-30,0.0,1014.9791666666666,23.725,81.125,1.5166666666666666
2007-05-01,0.0,1015.2541666666666,24.508333333333336,65.29166666666667,2.6375
2007-05-02,0.0,1015.425,22.90833333333333,76.08333333333333,1.7041666666666666
2007-05-03,0.0,1015.3458333333332,22.833333333333332,72.29166666666667,1.6833333333333331
2007-05-04,10.0,1017.6458333333334,23.508333333333336,76.16666666666667,2.279166666666667
2007-05-05,1.0,1018.5291666666668,22.84583333333333,81.33333333333333,1.1125
2007-05-06,0.0,1016.2833333333332,23.53333333333333,80.20833333333333,1.6583333333333332
2007-05-07,0.0,1013.8833333333332,24.72083333333333,74.70833333333333,1.475
2007-05-08,0.0,1012.875,25.008333333333336,75.5,1.7125
2007-05-09,0.0,1013.2916666666666,23.829166666666666,83.20833333333333,2.2375
2007-05-10,0.2,1020.8041666666668,21.875,65.95833333333333,3.608333333333333
2007-05-11,0.2,1023.9916666666668,22.166666666666668,63.875,1.8583333333333336
2007-05-12,0.2,1022.1583333333332,21.40833333333333,77.0,1.3625
2007-05-13,0.2,1020.009523809524,21.6,77.0952380952381,1.5190476190476192
2007-05-14,0.0,1016.1590909090908,23.027272727272727,74.54545454545455,1.9772727272727273
2007-05-15,0.0,1016.3875,22.820833333333336,79.29166666666667,1.7458333333333331
2007-05-16,0.0,1017.35,23.816666666666663,79.0,1.5083333333333335
2007-05-17,0.0,1016.3125,24.15416666666667,79.33333333333333,2.0500000000000003
2007-05-18,0.0,1015.7166666666668,24.229166666666668,81.04166666666667,2.1791666666666667
2007-05-19,0.0,1015.9458333333332,22.754166666666663,83.41666666666667,1.375
2007-05-20,0.0,1017.175,23.125,83.54166666666667,1.6166666666666665
2007-05-21,0.0,1016.1458333333334,23.679166666666664,83.91666666666667,1.3583333333333334
2007-05-22,0.2,1014.2083333333334,24.045833333333334,79.875,1.7291666666666667
2007-05-23,0.0,1010.8208333333332,25.179166666666664,71.70833333333333,2.504166666666667
2007-05-24,8.0,1012.9666666666668,21.379166666666663,82.54166666666667,1.4291666666666665
2007-05-25,0.0,1018.2833333333332,21.041666666666668,65.16666666666667,2.6333333333333333
2007-05-26,0.0,1018.75,20.316666666666663,71.54166666666667,1.6625
2007-05-27,0.0,1016.5083333333332,21.079166666666666,76.41666666666667,2.275
2007-05-28,0.6000000000000001,1014.8166666666666,22.3875,79.29166666666667,1.3375
2007-05-29,0.2,1013.65,23.483333333333334,78.58333333333333,1.6875
2007-05-30,0.0,1017.9208333333332,21.741666666666664,67.79166666666667,3.216666666666667
2007-05-31,0.0,1022.5208333333334,20.1875,66.04166666666667,2.4833333333333334
2007-06-01,0.0,1020.9291666666668,20.7,76.625,2.0083333333333333
2007-06-02,0.0,1014.425,24.054166666666664,65.125,2.1083333333333334
2007-06-03,1.4,1012.9833333333332,23.104166666666668,78.29166666666667,1.6125
2007-06-04,0.6,1017.3333333333334,21.7125,66.29166666666667,3.1166666666666667
2007-06-05,0.0,1020.1833333333334,18.925,79.0,1.5291666666666668
2007-06-06,0.0,1018.4625,21.2,79.29166666666667,1.6458333333333333
2007-06-07,0.0,1017.7521739130434,21.208695652173912,82.82608695652173,1.4695652173913043
2007-06-08,0.0,1017.5958333333332,22.09583333333333,78.91666666666667,1.5166666666666666
2007-06-09,0.0,1018.2166666666668,21.770833333333332,79.41666666666667,1.425
2007-06-10,0.2,1018.9208333333332,21.441666666666663,80.375,1.6083333333333334
2007-06-11,0.0,1018.5208333333334,21.53333333333333,76.75,1.8125
2007-06-12,0.0,1018.5666666666666,21.504166666666663,77.83333333333333,1.7708333333333333
2007-06-13,0.0,1017.0958333333332,22.891666666666666,77.33333333333333,2.1750000000000003
2007-06-14,0.0,1016.2708333333334,23.333333333333332,74.83333333333333,2.0708333333333333
2007-06-15,0.0,1015.9541666666668,23.079166666666666,74.375,1.8708333333333331
2007-06-16,0.0,1016.6708333333332,24.108333333333334,72.45833333333333,1.6666666666666667
2007-06-17,0.0,1020.3208333333332,23.920833333333334,76.33333333333333,2.3666666666666667
2007-06-18,0.2,1020.3916666666668,22.975,79.08333333333333,1.6291666666666669
2007-06-19,0.2,1021.6583333333332,21.541666666666668,78.08333333333333,1.775
2007-06-20,1.6,1023.4666666666668,20.9875,85.91666666666667,1.3666666666666665
2007-06-21,0.0,1023.5333333333332,22.1,79.875,1.6041666666666667
2007-06-22,1.0,1021.3916666666668,20.808333333333337,86.375,1.4458333333333335
2007-06-23,0.2,1017.4833333333332,22.083333333333332,78.375,1.8
2007-06-24,0.0,1017.9708333333332,22.604166666666668,75.5,1.7666666666666666
2007-06-25,0.0,1022.2375,22.325,77.83333333333333,1.7625
2007-06-26,16.8,1023.3208333333332,21.945833333333336,87.83333333333333,1.55
2007-06-27,0.2,1021.3958333333334,20.8,85.08333333333333,1.3666666666666665
2007-06-28,0.2,1019.0541666666668,21.72083333333333,76.875,1.85
2007-06-29,0.0,1020.0583333333334,20.7625,82.70833333333333,1.3666666666666665
2007-06-30,0.0,1021.05,22.0875,83.875,1.2208333333333334
2007-07-01,0.0,1022.0166666666668,21.183333333333337,85.25,1.4
2007-07-02,0.0,1023.325,22.458333333333332,76.5,2.004166666666667
2007-07-03,0.0,1022.4833333333332,21.72083333333333,80.20833333333333,1.1333333333333333
2007-07-04,0.0,1022.4916666666668,21.191666666666663,80.20833333333333,1.7708333333333333
2007-07-05,0.0,1023.3458333333332,22.133333333333336,79.20833333333333,1.6041666666666667
2007-07-06,0.0,1021.9791666666666,21.754166666666663,83.375,1.4375
2007-07-07,0.0,1019.4416666666666,22.53333333333333,80.04166666666667,1.8875
2007-07-08,0.0,1018.8875,23.816666666666663,72.66666666666667,2.404166666666667
2007-07-09,0.0,1019.5583333333334,23.52916666666667,71.91666666666667,2.1625
2007-07-10,0.0,1018.2958333333332,22.34166666666667,71.875,2.283333333333333
2007-07-11,0.0,1017.0541666666668,23.0,71.25,1.7875
2007-07-12,0.0,1020.5833333333334,23.204166666666666,79.33333333333333,2.441666666666667
2007-07-13,1.2000000000000002,1020.6916666666666,21.733333333333334,84.75,1.4
2007-07-14,0.0,1018.2958333333332,22.170833333333334,79.04166666666667,2.033333333333333
2007-07-15,0.0,1015.425,23.666666666666668,71.45833333333333,2.2875
2007-07-16,0.0,1016.4458333333332,22.183333333333337,78.25,1.5125
2007-07-17,0.2,1016.8958333333334,23.5125,79.41666666666667,1.8958333333333333
2007-07-18,0.0,1013.5083333333332,25.120833333333337,70.25,2.533333333333333
2007-07-19,0.0,1014.1916666666666,22.6625,74.95833333333333,2.2666666666666666
2007-07-20,0.0,1019.3541666666666,21.625,70.33333333333333,1.3958333333333333
2007-07-21,0.0,1017.6875,21.96666666666667,79.83333333333333,1.7708333333333333
2007-07-22,0.0,1015.8791666666666,24.695833333333336,72.95833333333333,3.1625
2007-07-23,0.0,1013.125,25.25,65.75,3.375
2007-07-24,0.0,1014.8521739130434,24.14782608695652,71.65217391304348,2.3217391304347825
2007-07-25,0.0,1014.6458333333334,25.65416666666667,65.79166666666667,3.3666666666666667
2007-07-26,0.0,1019.0416666666666,21.829166666666666,76.66666666666667,2.9166666666666665
2007-07-27,0.0,1021.7833333333332,20.870833333333337,78.33333333333333,1.4583333333333333
2007-07-28,0.2,1021.4130434782608,21.269565217391303,79.1304347826087,1.965217391304348
2007-07-29,0.0,1023.3166666666666,19.445833333333333,69.25,4.020833333333333
2007-07-30,0.0,1025.4833333333331,18.5875,57.708333333333336,2.7708333333333335
2007-07-31,0.8,1023.4,18.891666666666666,71.16666666666667,1.6125
2007-08-01,0.0,1022.1166666666668,19.229166666666668,73.875,1.85
2007-08-02,0.0,1022.225,19.745833333333337,77.83333333333333,1.6333333333333335
2007-08-03,0.2,1022.3458333333332,20.320833333333333,77.54166666666667,1.5416666666666667
2007-08-04,3.6,1022.2583333333332,21.15,82.125,1.4791666666666667
2007-08-05,0.0,1020.3625,21.920833333333334,79.70833333333333,1.875
2007-08-06,0.0,1021.4958333333334,22.208333333333332,78.08333333333333,1.7958333333333334
2007-08-07,1.6,1020.5958333333332,22.375,78.16666666666667,2.1041666666666665
2007-08-08,0.0,1020.6708333333332,22.71666666666667,73.79166666666667,2.2041666666666666
2007-08-09,1.0,1023.375,21.954166666666666,80.70833333333333,1.4708333333333332
2007-08-10,5.199999999999999,1023.0791666666668,21.204166666666666,82.33333333333333,1.6125
2007-08-11,4.2,1022.7083333333334,22.170833333333334,81.75,1.5625
2007-08-12,0.0,1023.8166666666666,20.920833333333334,84.5,1.4916666666666665
2007-08-13,0.8,1024.25,21.34583333333333,83.0,1.2375
2007-08-14,3.8,1024.4083333333333,21.504166666666663,84.41666666666667,1.4291666666666665
2007-08-15,7.6,1024.5541666666666,21.925,79.875,1.675
2007-08-16,0.2,1023.4333333333334,20.866666666666667,80.375,1.3291666666666666
2007-08-17,2.8000000000000003,1022.1375,18.979166666666668,91.83333333333331,0.8541666666666666
2007-08-18,6.4,1020.975,19.51666666666667,88.125,1.2208333333333334
2007-08-19,0.2,1021.3291666666668,19.183333333333337,84.04166666666667,1.2625
2007-08-20,0.0,1019.625,21.054166666666667,75.5,2.1041666666666665
2007-08-21,0.0,1019.6375,21.133333333333333,77.125,2.2708333333333335
2007-08-22,0.0,1021.625,22.183333333333337,72.54166666666667,2.495833333333333
2007-08-23,0.0,1020.4083333333332,21.40833333333333,71.0,1.7083333333333333
2007-08-24,0.0,1017.8208333333332,21.220833333333335,71.29166666666667,2.1791666666666667
2007-08-25,0.0,1015.1375,22.704166666666666,68.04166666666667,2.3958333333333335
2007-08-26,0.0,1014.3333333333334,24.0875,69.16666666666667,2.8541666666666665
2007-08-27,0.0,1012.7791666666668,24.9875,75.125,3.0
2007-08-28,0.0,1017.3333333333334,24.2,75.66666666666667,2.279166666666667
2007-08-29,0.0,1021.2125,23.65,79.375,1.825
2007-08-30,0.0,1023.3125,22.875,80.5,1.2583333333333333
2007-08-31,3.2,1023.8833333333332,22.7875,78.33333333333333,1.9958333333333331
2007-09-01,2.8,1022.2625,21.8375,87.20833333333333,1.6083333333333334
2007-09-02,0.0,1020.9416666666666,23.8375,76.04166666666667,2.2333333333333334
2007-09-03,0.0,1023.1833333333334,22.879166666666663,81.375,1.6916666666666669
2007-09-04,10.0,1025.7291666666667,22.445833333333336,80.58333333333333,2.033333333333333
2007-09-05,20.2,1025.95,22.2625,83.5,2.3041666666666667
2007-09-06,6.800000000000001,1025.2166666666667,20.958333333333332,88.625,1.3125
2007-09-07,0.6000000000000001,1023.1083333333332,21.979166666666668,78.25,1.8125
2007-09-08,1.4,1021.875,21.258333333333333,79.54166666666667,1.575
2007-09-09,0.8,1021.2083333333334,21.4625,78.5,1.6708333333333334
2007-09-10,4.4,1022.025,21.6625,78.91666666666667,1.6958333333333335
2007-09-11,1.7999999999999998,1022.5708333333332,21.6,73.66666666666667,1.7666666666666666
2007-09-12,7.0,1022.8125,19.679166666666667,86.54166666666667,1.3541666666666667
2007-09-13,0.2,1021.8166666666666,21.7625,79.83333333333333,1.425
2007-09-14,2.8,1020.0041666666666,22.008333333333336,78.41666666666667,1.7291666666666667
2007-09-15,0.0,1017.4166666666666,22.175,75.54166666666667,2.6125000000000003
2007-09-16,0.0,1014.5916666666668,23.583333333333332,68.83333333333333,2.4458333333333333
2007-09-17,0.0,1016.6333333333332,22.508333333333336,77.625,2.5208333333333335
2007-09-18,4.0,1021.1458333333334,20.775,76.375,1.7791666666666668
2007-09-19,0.0,1020.3791666666666,21.270833333333332,70.83333333333333,1.9166666666666667
2007-09-20,0.0,1017.875,21.979166666666668,71.08333333333333,2.6166666666666667
2007-09-21,0.0,1017.925,22.4875,67.79166666666667,2.5
2007-09-22,0.0,1018.2416666666668,21.8,72.54166666666667,2.2958333333333334
2007-09-23,0.0,1015.6333333333332,23.0375,71.33333333333333,2.845833333333333
2007-09-24,0.0,1012.6083333333332,25.491666666666664,70.5,3.5416666666666665
2007-09-25,0.2,1020.5208333333334,21.679166666666664,70.54166666666667,4.270833333333333
2007-09-26,0.2,1024.6958333333334,20.029166666666665,69.79166666666667,2.0500000000000003
2007-09-27,1.6,1023.9791666666666,20.595833333333335,83.20833333333333,1.4583333333333333
2007-09-28,0.6000000000000001,1020.425,22.90416666666667,79.20833333333333,2.345833333333333
2007-09-29,0.0,1019.7333333333332,23.829166666666666,77.375,2.2416666666666667
2007-09-30,0.0,1022.5291666666668,22.620833333333337,69.5,3.4250000000000003
2007-10-01,0.0,1024.2833333333333,21.65416666666667,64.0,1.7208333333333332
2007-10-02,0.0,1023.2666666666668,20.8625,72.20833333333333,1.3375
2007-10-03,0.0,1020.9791666666666,21.166666666666668,72.33333333333333,1.6125
2007-10-04,0.0,1019.7541666666666,21.504166666666663,68.95833333333333,1.6
2007-10-05,0.0,1018.9916666666668,22.0125,67.70833333333333,2.3625000000000003
2007-10-06,0.0,1018.2041666666668,21.733333333333334,70.16666666666667,2.129166666666667
2007-10-07,0.0,1016.5333333333332,21.954166666666666,75.95833333333333,2.4458333333333333
2007-10-08,0.0,1018.4125,24.125,71.0,2.595833333333333
2007-10-09,0.0,1020.1565217391304,23.095652173913045,74.3913043478261,2.234782608695652
2007-10-10,0.0,1019.0958333333332,23.329166666666666,74.08333333333333,2.1166666666666667
2007-10-11,0.0,1015.8125,23.15,72.66666666666667,2.5166666666666666
2007-10-12,0.0,1013.8958333333334,24.129166666666663,71.66666666666667,2.8708333333333336
2007-10-13,0.0,1013.2291666666666,25.366666666666664,71.25,3.725
2007-10-14,0.0,1014.2375,25.791666666666668,69.875,3.7625
2007-10-15,0.0,1017.3125,25.25,71.29166666666667,3.404166666666667
2007-10-16,0.0,1017.3958333333334,24.2875,70.41666666666667,3.0
2007-10-17,0.0,1012.3458333333332,25.59583333333333,64.125,3.5875
2007-10-18,0.0,1013.6708333333332,24.2875,78.66666666666667,1.6458333333333333
2007-10-19,0.4,1014.0208333333334,24.858333333333334,79.20833333333333,1.6583333333333334
2007-10-20,0.2,1013.625,25.133333333333336,75.875,2.1625
2007-10-21,0.0,1012.8083333333334,26.3375,70.75,3.1958333333333333
2007-10-22,0.0,1013.8833333333332,25.59166666666667,74.83333333333333,2.279166666666667
2007-10-23,0.0,1018.175,24.945833333333336,75.875,1.7458333333333331
2007-10-24,0.0,1018.425,24.9125,79.95833333333333,1.5041666666666669
2007-10-25,0.0,1016.5916666666668,24.883333333333336,77.70833333333333,2.5
2007-10-26,15.4,1014.6791666666668,23.108333333333334,85.91666666666667,1.4333333333333331
2007-10-27,0.0,1010.7416666666668,26.258333333333336,73.16666666666667,1.9208333333333336
2007-10-28,4.6,1011.3208333333332,25.395833333333332,81.0,1.775
2007-10-29,0.0,1012.2291666666666,26.175,74.58333333333333,3.1458333333333335
2007-10-30,0.0,1010.5208333333334,26.516666666666666,67.83333333333333,3.2291666666666665
2007-10-31,0.0,1009.5916666666668,26.46666666666667,67.83333333333333,3.1125000000000003
2007-11-01,0.0,1007.075,27.8,63.75,3.733333333333333
2007-11-02,0.0,1008.0541666666668,27.179166666666664,71.625,2.1125000000000003
2007-11-03,0.0,1007.6958333333332,27.625,71.54166666666667,2.5708333333333333
2007-11-04,0.0,1008.8666666666668,26.916666666666668,69.95833333333333,2.6125000000000003
2007-11-05,0.4,1013.5583333333334,25.179166666666664,73.20833333333333,1.6791666666666665
2007-11-06,6.6000000000000005,1016.2125,24.78333333333333,77.875,2.283333333333333
2007-11-07,0.0,1015.6708333333332,25.666666666666668,70.04166666666667,2.8208333333333333
2007-11-08,0.0,1013.6875,25.4875,71.75,2.5833333333333335
2007-11-09,0.0,1011.4958333333334,25.741666666666664,69.625,3.3125
2007-11-10,0.0,1009.5041666666666,26.479166666666668,63.5,3.875
2007-11-11,0.0,1008.7916666666666,27.166666666666668,63.125,3.533333333333333
2007-11-12,0.0,1012.5208333333334,26.02916666666667,73.29166666666667,2.191666666666667
2007-11-13,0.0,1016.375,25.1,76.75,1.7166666666666668
2007-11-14,0.0,1015.2416666666668,25.27916666666667,72.20833333333333,2.5208333333333335
2007-11-15,0.0,1013.4375,27.34583333333333,64.375,3.3041666666666667
2007-11-16,7.4,1018.5416666666666,24.34166666666667,83.33333333333333,2.2875
2007-11-17,54.0,1020.0916666666668,22.6375,90.58333333333331,2.6374999999999997
2007-11-18,14.4,1016.85,24.22083333333333,81.95833333333333,2.1374999999999997
2007-11-19,0.0,1013.4125,24.9625,76.58333333333333,2.504166666666667
2007-11-20,0.6000000000000001,1011.825,25.40833333333333,71.29166666666667,2.529166666666667
2007-11-21,11.8,1015.8333333333334,23.004166666666663,83.625,1.7333333333333334
2007-11-22,0.0,1016.95,23.2125,68.29166666666667,2.6416666666666666
2007-11-23,0.0,1015.0333333333332,22.34583333333333,66.875,1.6833333333333331
2007-11-24,0.0,1012.6375,23.545833333333334,70.70833333333333,2.0416666666666665
2007-11-25,0.0,1010.825,26.566666666666663,72.25,2.8166666666666664
2007-11-26,9.0,1009.975,25.53333333333333,82.33333333333333,2.720833333333333
2007-11-27,16.8,1007.9041666666668,24.195833333333336,85.875,1.7416666666666665
2007-11-28,0.0,1009.3041666666668,24.854166666666668,68.16666666666667,3.1625
2007-11-29,0.0,1012.325,23.2875,66.5,1.8416666666666668
2007-11-30,0.0,1013.5458333333332,23.77916666666667,73.95833333333333,1.5916666666666668
2007-12-01,2.8,1013.9125,24.391666666666666,79.91666666666667,1.8583333333333336
2007-12-02,1.4,1013.8125,25.34166666666667,79.58333333333333,1.8875
2007-12-03,0.0,1012.0083333333332,27.0125,72.91666666666667,2.6666666666666665
2007-12-04,0.0,1011.3833333333332,26.09166666666667,76.58333333333333,2.1458333333333335
2007-12-05,0.0,1011.4166666666666,27.129166666666663,67.125,3.170833333333333
2007-12-06,0.0,1009.1,26.9625,71.41666666666667,3.295833333333333
2007-12-07,1.6,1007.3583333333332,27.383333333333336,75.375,1.925
2007-12-08,1.6,1010.0166666666668,25.4375,86.25,1.5416666666666667
2007-12-09,0.0,1011.8458333333332,27.258333333333336,73.625,3.766666666666667
2007-12-10,0.0,1014.3791666666666,26.72083333333333,69.54166666666667,3.5083333333333333
2007-12-11,0.0,1014.0,26.65833333333333,69.04166666666667,3.2083333333333335
