,ds,V1
81,81,-0.9874811419208565
82,82,1.265487363480135
83,83,0.1869107189099433
84,84,-0.8693541015926716
85,85,-0.6201329730172825
86,86,-0.36351251191100253
87,87,-0.16455929924086618
88,88,-0.4924076036418173
89,89,0.9955019400439336
90,90,-0.24719816581302503
91,91,-0.34466677589060896
92,92,1.2982794221471115
93,93,-1.7033099874502342
94,94,0.6511226244402638
95,95,-0.8770976551067645
96,96,0.8416509380565116
97,97,0.15449372499489775
98,98,0.7559733888348165
99,99,0.7033095232041531
100,100,1.3222592196306335
101,101,-1.1964242129510723
102,102,-0.2873866299707908
103,103,0.9038845473982171
104,104,1.5672475557144712
105,105,-1.2492551311769644
106,106,-0.45512258195856825
107,107,0.8286380981825512
108,108,-0.3382119812230667
109,109,1.4010184008020652
110,110,0.5343939960693649
111,111,-0.5158251252836439
112,112,-0.788147268596363
113,113,0.19961990876414742
114,114,1.6278928693068326
115,115,-0.6708485305868309
116,116,0.038272049246519016
117,117,0.46289984545704294
118,118,0.11832083724876546
119,119,0.9779440250271998
120,120,0.34901619417181684
121,121,0.6015105658655727
122,122,-0.9451438410303723
123,123,-0.6470377258397625
124,124,1.0303441006517229
125,125,1.7651091213022911
126,126,1.6271183588936542
127,127,1.9756103284577027
128,128,0.33218592433596167
129,129,1.2203857300652985
130,130,-1.0578033205893445
131,131,1.1204554075640043
132,132,0.771905807013003
133,133,-0.18095436184374247
134,134,-1.5006513004077207
135,135,2.1530156162547356
136,136,-0.9191129299462462
137,137,-1.228223649705295
138,138,1.3122946136606284
139,139,-0.02058606918883141
140,140,-0.5855366831051388
141,141,-0.5625528403069456
142,142,-0.5057088149620763
143,143,-0.33527935995499075
144,144,1.5499025557198818
145,145,1.0819496273845413
146,146,-0.6112770371110929
147,147,-1.5909195894357224
148,148,0.9219359165506767
149,149,2.5204679596289687
150,150,0.15798783225874002
151,151,1.4550481408943947
152,152,-1.5351501896072837
153,153,-0.21802836578743828
154,154,-0.16635128628072374
155,155,0.5116063882719285
156,156,1.0352348909524551
157,157,-0.3123940797885828
158,158,0.8872051221063604
159,159,-1.6968404388242124
160,160,-0.2526464105585258
161,161,-0.19643815902918996
162,162,-0.5913419660506832
163,163,0.4150056491023069
164,164,0.09364248436228215
165,165,0.385707738519076
166,166,1.062791868057581
167,167,-2.414705735765069
168,168,-0.9241705642858431
169,169,0.5716276783862638
170,170,-0.5344162549058993
171,171,0.1017207035336967
172,172,1.1443166591667817
173,173,0.8739990199608061
174,174,0.1678109965186073
175,175,-0.837891746677682
176,176,0.018872403740364037
177,177,0.8410492278842323
178,178,-0.9519076536974764
179,179,0.5557502283807902
180,180,1.370243762912823
181,181,-1.5285622719282592
182,182,-0.10016992953971895
183,183,-0.46130434296824185
184,184,-0.1984993271666923
185,185,-1.335971659518813
186,186,-0.7295442004502783
187,187,-0.23554629076431255
188,188,0.2525151232429083
189,189,1.5208653789754345
190,190,-1.462630328835078
191,191,0.09874034904735748
192,192,-0.8159185602666532
193,193,-0.6839315386683895
194,194,-0.33580097252583635
195,195,0.11718417018736234
196,196,1.4946808386719475
197,197,-1.704651249439633
198,198,0.9759864956216806
199,199,0.25704150914873336
200,200,0.8337846885983434
201,201,0.05748472143549808
202,202,-1.9575502708880765
203,203,-1.97419669747659
204,204,1.190619819978466
205,205,-0.45868142407355467
206,206,1.2896201750668301
207,207,-0.9403355136676484
208,208,-0.3280248804788986
209,209,-1.498208390448226
210,210,-1.1954091803014035
211,211,-0.32882063982747534
212,212,-0.4383843928438476
213,213,0.22577847255079067
214,214,-0.27404026580627683
215,215,-0.49852006756420597
216,216,-0.8033575031235097
217,217,-0.7742820281484243
218,218,-1.2723367423586702
219,219,-0.19427151490531416
220,220,-1.2288656125931043
221,221,-0.9496691955358852
222,222,-0.16379353967518923
223,223,1.3812206587430467
224,224,-1.071995311790079
225,225,0.9991198463123082
226,226,-1.6173011561460588
227,227,1.1700748624477
228,228,1.0836122610740466
229,229,0.40916790888341875
230,230,-0.26546532458347055
231,231,-0.5221293143806174
232,232,-1.4602498154057435
233,233,1.0964417757161597
234,234,-0.3089539245390481
235,235,-1.0834972348924237
236,236,-0.07968119684161029
237,237,0.049751255813260745
238,238,-0.21402377098695344
239,239,-1.0056732079842006
240,240,-0.30082840264395594
241,241,0.4473665159278624
242,242,-1.4179546587461778
243,243,0.35863945339697495
244,244,1.1790370848040137
245,245,-0.6713882704020886
246,246,1.7689670948628067
247,247,-1.3236362687169287
248,248,1.7712500243121565
249,249,0.010184682705520216
250,250,0.7400718367045535
251,251,-0.3810675118766917
252,252,0.40560948663002205
253,253,-0.8316618973430903
254,254,1.1167167588473124
255,255,1.5829009076142955
256,256,0.7608162026340946
257,257,-0.02326384424927807
258,258,-0.0696595440950204
259,259,1.1237931013102094
260,260,-0.840157537873401
261,261,0.17122739309946494
262,262,-1.1804276897571009
263,263,0.2917223940106331
264,264,-0.19188792270456503
265,265,1.3533933014707167
266,266,-0.3431684437286087
267,267,-0.4325452406505352
268,268,-0.8017743459243097
269,269,0.4758198661367318
270,270,-0.71457615008969
271,271,-1.5859053971032977
272,272,0.5287033715389623
273,273,-0.4958151203459121
274,274,-0.0450673141290535
275,275,0.8378406143059716
276,276,0.6592909026392775
277,277,0.25740221719708184
278,278,2.4308854826332174
279,279,-1.7803948415237363
280,280,0.4856175827185468
281,281,0.5171451387497881
282,282,-0.8315848283224282
283,283,-1.0968407201841728
284,284,0.3140031092794572
285,285,-0.4420506835670353
286,286,-2.7076369425197786
287,287,0.15839233506746794
288,288,0.8048647235618852
289,289,1.4844841512848073
290,290,-1.2514688608951592
291,291,-1.6179764368923983
292,292,-0.5188320914406119
293,293,-0.5055978548139648
294,294,0.16892695355176213
295,295,0.49578663565779385
296,296,-0.05994019634402508
297,297,-0.9509884460167409
298,298,-0.8192635736910839
299,299,-0.3778932325106104
300,300,-2.039709806949322
301,301,-0.9578817261601859
302,302,0.8738010380329225
303,303,-0.05380402154532967
304,304,-0.7593097667821481
305,305,0.28176565394509967
306,306,0.38839464761196385
307,307,0.15080708312231245
308,308,-0.3877600325903892
309,309,0.8854886620790633
310,310,0.36853941369524745
311,311,1.5090422163292407
312,312,0.04758129151657051
313,313,2.2963551696737117
314,314,0.15600264713181036
315,315,0.24471663686690953
316,316,-1.3819907149988122
317,317,0.9268782121958782
318,318,0.7268970706298078
319,319,0.9057297223958065
320,320,-0.0021620215507983224
321,321,1.039058474826239
322,322,1.8805209374543317
323,323,-0.7041871516072983
324,324,-0.7336721550896864
